X,Y,Z
6.819098663330078125e+01,6.858778381347656250e+01,9.788696467876434326e-02
6.822122955322265625e+01,4.002462387084960938e+01,2.822123146057128906e+01
6.822122955322265625e+01,4.058578491210937500e+01,2.939680290222167969e+01
6.822122955322265625e+01,4.060319900512695312e+01,5.857864022254943848e-01
6.822122955322265625e+01,4.177876663208007812e+01,2.462331950664520264e-02
6.822122955322265625e+01,6.822122955322265625e+01,2.462331950664520264e-02
6.822122955322265625e+01,6.939680480957031250e+01,5.857864022254943848e-01
6.825312042236328125e+01,4.002462387084960938e+01,2.818389892578125000e+01
6.825312042236328125e+01,4.040188598632812500e+01,8.244295120239257812e-01
6.825312042236328125e+01,4.082442855834960938e+01,2.959811401367187500e+01
6.825312042236328125e+01,4.181610107421875000e+01,2.462331950664520264e-02
6.825312042236328125e+01,6.818389892578125000e+01,2.462331950664520264e-02
6.825312042236328125e+01,6.959811401367187500e+01,8.244295120239257812e-01
6.827876281738281250e+01,4.002462387084960938e+01,2.814203834533691406e+01
6.827876281738281250e+01,4.023992538452148438e+01,1.092019081115722656e+00
6.827876281738281250e+01,4.109201812744140625e+01,2.976007461547851562e+01
6.827876281738281250e+01,4.185795974731445312e+01,2.462331950664520264e-02
6.827876281738281250e+01,6.814203643798828125e+01,2.462331950664520264e-02
6.827876281738281250e+01,6.976007080078125000e+01,1.092019081115722656e+00
6.828057861328125000e+01,4.009788513183593750e+01,2.855067062377929688e+01
6.828057861328125000e+01,4.021798706054687500e+01,2.886354255676269531e+01
6.828057861328125000e+01,4.113645935058593750e+01,2.179869413375854492e-01
6.828057861328125000e+01,4.144932556152343750e+01,9.788696467876434326e-02
6.828057861328125000e+01,6.855067443847656250e+01,9.788696467876434326e-02
6.828057861328125000e+01,6.886354064941406250e+01,2.179869413375854492e-01
6.829755401611328125e+01,4.002462387084960938e+01,2.809668159484863281e+01
6.829755401611328125e+01,4.012130355834960938e+01,1.381965994834899902e+00
6.829755401611328125e+01,4.138196563720703125e+01,2.987869453430175781e+01
6.829755401611328125e+01,4.190331649780273438e+01,2.462331950664520264e-02
6.829755401611328125e+01,6.809667968750000000e+01,2.462331950664520264e-02
6.829755401611328125e+01,6.987869262695312500e+01,1.381965994834899902e+00
6.830901336669921875e+01,4.002462387084960938e+01,2.804894447326660156e+01
6.830901336669921875e+01,4.004894256591796875e+01,1.687131166458129883e+00
6.830901336669921875e+01,4.168712997436523438e+01,2.995105552673339844e+01
6.830901336669921875e+01,4.195105743408203125e+01,2.462331950664520264e-02
6.830901336669921875e+01,6.804894256591796875e+01,2.462331950664520264e-02
6.830901336669921875e+01,6.995105743408203125e+01,1.687131166458129883e+00
6.831286621093750000e+01,4.002462387084960938e+01,2.000000000000000000e+00
6.831286621093750000e+01,4.002462387084960938e+01,2.800000000000000000e+01
6.831286621093750000e+01,4.200000000000000000e+01,2.462331950664520264e-02
6.831286621093750000e+01,4.200000000000000000e+01,2.997537612915039062e+01
6.831286621093750000e+01,6.800000000000000000e+01,2.462331950664520264e-02
6.831286621093750000e+01,6.800000000000000000e+01,2.997537612915039062e+01
6.831286621093750000e+01,6.830901336669921875e+01,2.995105552673339844e+01
6.831286621093750000e+01,6.861042785644531250e+01,2.987869453430175781e+01
6.831286621093750000e+01,6.889680480957031250e+01,2.976007461547851562e+01
6.831286621093750000e+01,6.916109466552734375e+01,2.959811401367187500e+01
6.831286621093750000e+01,6.939680480957031250e+01,2.939680290222167969e+01
6.831286621093750000e+01,6.959811401367187500e+01,2.916109657287597656e+01
6.831286621093750000e+01,6.976007080078125000e+01,2.889680290222167969e+01
6.831286621093750000e+01,6.987869262695312500e+01,2.861042594909667969e+01
6.831286621093750000e+01,6.995105743408203125e+01,2.830901718139648438e+01
6.831286621093750000e+01,6.997537231445312500e+01,2.000000000000000000e+00
6.831286621093750000e+01,6.997537231445312500e+01,2.800000000000000000e+01
6.836327362060546875e+01,4.009788513183593750e+01,2.850000000000000000e+01
6.836327362060546875e+01,4.038196563720703125e+01,2.911803245544433594e+01
6.836327362060546875e+01,4.088196563720703125e+01,3.819659948348999023e-01
6.836327362060546875e+01,4.150000000000000000e+01,9.788696467876434326e-02
6.836327362060546875e+01,6.850000000000000000e+01,9.788696467876434326e-02
6.836327362060546875e+01,6.911803436279296875e+01,3.819659948348999023e-01
6.841221618652343750e+01,4.021798706054687500e+01,2.880901718139648438e+01
6.841221618652343750e+01,4.119098281860351562e+01,2.179869413375854492e-01
6.841221618652343750e+01,6.880901336669921875e+01,2.179869413375854492e-01
6.843701934814453125e+01,4.009788513183593750e+01,2.843701744079589844e+01
6.843701934814453125e+01,4.058578491210937500e+01,2.934499549865722656e+01
6.843701934814453125e+01,4.065500259399414062e+01,5.857864022254943848e-01
6.843701934814453125e+01,4.156298446655273438e+01,9.788696467876434326e-02
6.843701934814453125e+01,6.843701934814453125e+01,9.788696467876434326e-02
6.843701934814453125e+01,6.934499359130859375e+01,5.857864022254943848e-01
6.850000000000000000e+01,4.009788513183593750e+01,2.836326980590820312e+01
6.850000000000000000e+01,4.046115875244140625e+01,8.244295120239257812e-01
6.850000000000000000e+01,4.082442855834960938e+01,2.953884124755859375e+01
6.850000000000000000e+01,4.163673019409179688e+01,9.788696467876434326e-02
6.850000000000000000e+01,6.836327362060546875e+01,9.788696467876434326e-02
6.850000000000000000e+01,6.953884124755859375e+01,8.244295120239257812e-01
6.853369903564453125e+01,4.021798706054687500e+01,2.873457145690917969e+01
6.853369903564453125e+01,4.038196563720703125e+01,2.904744148254394531e+01
6.853369903564453125e+01,4.095256042480468750e+01,3.819659948348999023e-01
6.853369903564453125e+01,4.126542663574218750e+01,2.179869413375854492e-01
6.853369903564453125e+01,6.873457336425781250e+01,2.179869413375854492e-01
6.853369903564453125e+01,6.904743957519531250e+01,3.819659948348999023e-01
6.855067443847656250e+01,4.009788513183593750e+01,2.828058242797851562e+01
6.855067443847656250e+01,4.030520629882812500e+01,1.092019081115722656e+00
6.855067443847656250e+01,4.109201812744140625e+01,2.969479560852050781e+01
6.855067443847656250e+01,4.171941757202148438e+01,9.788696467876434326e-02
6.855067443847656250e+01,6.828057861328125000e+01,9.788696467876434326e-02
6.855067443847656250e+01,6.969479370117187500e+01,1.092019081115722656e+00
6.858778381347656250e+01,4.009788513183593750e+01,2.819098281860351562e+01
6.858778381347656250e+01,4.019098281860351562e+01,1.381965994834899902e+00
6.858778381347656250e+01,4.138196563720703125e+01,2.980901718139648438e+01
6.858778381347656250e+01,4.180901718139648438e+01,9.788696467876434326e-02
6.858778381347656250e+01,6.819097900390625000e+01,9.788696467876434326e-02
6.858778381347656250e+01,6.980901336669921875e+01,1.381965994834899902e+00
6.861042785644531250e+01,4.009788513183593750e+01,2.809668159484863281e+01
6.861042785644531250e+01,4.012130355834960938e+01,1.687131166458129883e+00
6.861042785644531250e+01,4.168712997436523438e+01,2.987869453430175781e+01
6.861042785644531250e+01,4.190331649780273438e+01,9.788696467876434326e-02
6.861042785644531250e+01,6.809667968750000000e+01,9.788696467876434326e-02
6.861042785644531250e+01,6.987869262695312500e+01,1.687131166458129883e+00
6.861803436279296875e+01,4.009788513183593750e+01,2.000000000000000000e+00
6.861803436279296875e+01,4.009788513183593750e+01,2.800000000000000000e+01
6.861803436279296875e+01,4.200000000000000000e+01,9.788696467876434326e-02
6.861803436279296875e+01,4.200000000000000000e+01,2.990211296081542969e+01
6.861803436279296875e+01,6.800000000000000000e+01,9.788696467876434326e-02
6.861803436279296875e+01,6.800000000000000000e+01,2.990211296081542969e+01
6.861803436279296875e+01,6.829755401611328125e+01,2.987869453430175781e+01
6.861803436279296875e+01,6.858778381347656250e+01,2.980901718139648438e+01
6.861803436279296875e+01,6.886354064941406250e+01,2.969479560852050781e+01
6.861803436279296875e+01,6.911803436279296875e+01,2.953884124755859375e+01
6.861803436279296875e+01,6.934499359130859375e+01,2.934499549865722656e+01
6.861803436279296875e+01,6.953884124755859375e+01,2.911803245544433594e+01
6.861803436279296875e+01,6.969479370117187500e+01,2.886354255676269531e+01
6.861803436279296875e+01,6.980901336669921875e+01,2.858778381347656250e+01
6.861803436279296875e+01,6.987869262695312500e+01,2.829755592346191406e+01
6.861803436279296875e+01,6.990211486816406250e+01,2.000000000000000000e+00
6.861803436279296875e+01,6.990211486816406250e+01,2.800000000000000000e+01
6.864203643798828125e+01,4.021798706054687500e+01,2.864204025268554688e+01
6.864203643798828125e+01,4.058578491210937500e+01,2.926007270812988281e+01
6.864203643798828125e+01,4.073992538452148438e+01,5.857864022254943848e-01
6.864203643798828125e+01,4.135795974731445312e+01,2.179869413375854492e-01
6.864203643798828125e+01,6.864203643798828125e+01,2.179869413375854492e-01
6.864203643798828125e+01,6.926007080078125000e+01,5.857864022254943848e-01
6.869098663330078125e+01,4.038196563720703125e+01,2.895105552673339844e+01
6.869098663330078125e+01,4.104894256591796875e+01,3.819659948348999023e-01
6.869098663330078125e+01,6.895105743408203125e+01,3.819659948348999023e-01
6.873457336425781250e+01,4.021798706054687500e+01,2.853369712829589844e+01
6.873457336425781250e+01,4.055831909179687500e+01,8.244295120239257812e-01
6.873457336425781250e+01,4.082442855834960938e+01,2.944167900085449219e+01
6.873457336425781250e+01,4.146630096435546875e+01,2.179869413375854492e-01
6.873457336425781250e+01,6.853369903564453125e+01,2.179869413375854492e-01
6.873457336425781250e+01,6.944168090820312500e+01,8.244295120239257812e-01
6.880901336669921875e+01,4.021798706054687500e+01,2.841221618652343750e+01
6.880901336669921875e+01,4.041221618652343750e+01,1.092019081115722656e+00
6.880901336669921875e+01,4.109201812744140625e+01,2.958778572082519531e+01
6.880901336669921875e+01,4.158778381347656250e+01,2.179869413375854492e-01
6.880901336669921875e+01,6.841221618652343750e+01,2.179869413375854492e-01
6.880901336669921875e+01,6.958778381347656250e+01,1.092019081115722656e+00
6.883125305175781250e+01,4.038196563720703125e+01,2.883125495910644531e+01
6.883125305175781250e+01,4.058578491210937500e+01,2.914412307739257812e+01
6.883125305175781250e+01,4.085587692260742188e+01,5.857864022254943848e-01
6.883125305175781250e+01,4.116874694824218750e+01,3.819659948348999023e-01
6.883125305175781250e+01,6.883125305175781250e+01,3.819659948348999023e-01
6.883125305175781250e+01,6.914411926269531250e+01,5.857864022254943848e-01
6.886354064941406250e+01,4.021798706054687500e+01,2.828058242797851562e+01
6.886354064941406250e+01,4.030520629882812500e+01,1.381965994834899902e+00
6.886354064941406250e+01,4.138196563720703125e+01,2.969479560852050781e+01
6.886354064941406250e+01,4.171941757202148438e+01,2.179869413375854492e-01
6.886354064941406250e+01,6.828057861328125000e+01,2.179869413375854492e-01
6.886354064941406250e+01,6.969479370117187500e+01,1.381965994834899902e+00
6.889680480957031250e+01,4.021798706054687500e+01,2.814203834533691406e+01
6.889680480957031250e+01,4.023992538452148438e+01,1.687131166458129883e+00
6.889680480957031250e+01,4.168712997436523438e+01,2.976007461547851562e+01
6.889680480957031250e+01,4.185795974731445312e+01,2.179869413375854492e-01
6.889680480957031250e+01,6.814203643798828125e+01,2.179869413375854492e-01
6.889680480957031250e+01,6.976007080078125000e+01,1.687131166458129883e+00
6.890798187255859375e+01,4.021798706054687500e+01,2.000000000000000000e+00
6.890798187255859375e+01,4.021798706054687500e+01,2.800000000000000000e+01
6.890798187255859375e+01,4.200000000000000000e+01,2.179869413375854492e-01
6.890798187255859375e+01,4.200000000000000000e+01,2.978201484680175781e+01
6.890798187255859375e+01,6.800000000000000000e+01,2.179869413375854492e-01
6.890798187255859375e+01,6.800000000000000000e+01,2.978201484680175781e+01
6.890798187255859375e+01,6.827877044677734375e+01,2.976007461547851562e+01
6.890798187255859375e+01,6.855067443847656250e+01,2.969479560852050781e+01
6.890798187255859375e+01,6.880901336669921875e+01,2.958778572082519531e+01
6.890798187255859375e+01,6.904743957519531250e+01,2.944167900085449219e+01
6.890798187255859375e+01,6.926007080078125000e+01,2.926007270812988281e+01
6.890798187255859375e+01,6.944168090820312500e+01,2.904744148254394531e+01
6.890798187255859375e+01,6.958778381347656250e+01,2.880901718139648438e+01
6.890798187255859375e+01,6.969479370117187500e+01,2.855067062377929688e+01
6.890798187255859375e+01,6.976007080078125000e+01,2.827876853942871094e+01
6.890798187255859375e+01,6.978201293945312500e+01,2.000000000000000000e+00
6.890798187255859375e+01,6.978201293945312500e+01,2.800000000000000000e+01
6.895105743408203125e+01,4.038196563720703125e+01,2.869098281860351562e+01
6.895105743408203125e+01,4.069098281860351562e+01,8.244295120239257812e-01
6.895105743408203125e+01,4.082442855834960938e+01,2.930901718139648438e+01
6.895105743408203125e+01,4.130901718139648438e+01,3.819659948348999023e-01
6.895105743408203125e+01,6.869097900390625000e+01,3.819659948348999023e-01
6.895105743408203125e+01,6.930901336669921875e+01,8.244295120239257812e-01
6.900000000000000000e+01,4.058578491210937500e+01,2.900000000000000000e+01
6.900000000000000000e+01,4.100000000000000000e+01,5.857864022254943848e-01
6.900000000000000000e+01,6.900000000000000000e+01,5.857864022254943848e-01
6.904743957519531250e+01,4.038196563720703125e+01,2.853369712829589844e+01
6.904743957519531250e+01,4.055831909179687500e+01,1.092019081115722656e+00
6.904743957519531250e+01,4.109201812744140625e+01,2.944167900085449219e+01
6.904743957519531250e+01,4.146630096435546875e+01,3.819659948348999023e-01
6.904743957519531250e+01,6.853369903564453125e+01,3.819659948348999023e-01
6.904743957519531250e+01,6.944168090820312500e+01,1.092019081115722656e+00
6.911803436279296875e+01,4.038196563720703125e+01,2.836326980590820312e+01
6.911803436279296875e+01,4.046115875244140625e+01,1.381965994834899902e+00
6.911803436279296875e+01,4.138196563720703125e+01,2.953884124755859375e+01
6.911803436279296875e+01,4.163673019409179688e+01,3.819659948348999023e-01
6.911803436279296875e+01,6.836327362060546875e+01,3.819659948348999023e-01
6.911803436279296875e+01,6.953884124755859375e+01,1.381965994834899902e+00
6.914411926269531250e+01,4.058578491210937500e+01,2.883125495910644531e+01
6.914411926269531250e+01,4.082442855834960938e+01,2.914412307739257812e+01
6.914411926269531250e+01,4.085587692260742188e+01,8.244295120239257812e-01
6.914411926269531250e+01,4.116874694824218750e+01,5.857864022254943848e-01
6.914411926269531250e+01,6.883125305175781250e+01,5.857864022254943848e-01
6.914411926269531250e+01,6.914411926269531250e+01,8.244295120239257812e-01
6.916109466552734375e+01,4.038196563720703125e+01,2.818389892578125000e+01
6.916109466552734375e+01,4.040188598632812500e+01,1.687131166458129883e+00
6.916109466552734375e+01,4.168712997436523438e+01,2.959811401367187500e+01
6.916109466552734375e+01,4.181610107421875000e+01,3.819659948348999023e-01
6.916109466552734375e+01,6.818389892578125000e+01,3.819659948348999023e-01
6.916109466552734375e+01,6.959811401367187500e+01,1.687131166458129883e+00
6.917556762695312500e+01,4.038196563720703125e+01,2.000000000000000000e+00
6.917556762695312500e+01,4.038196563720703125e+01,2.800000000000000000e+01
6.917556762695312500e+01,4.200000000000000000e+01,3.819659948348999023e-01
6.917556762695312500e+01,4.200000000000000000e+01,2.961803436279296875e+01
6.917556762695312500e+01,6.800000000000000000e+01,3.819659948348999023e-01
6.917556762695312500e+01,6.800000000000000000e+01,2.961803436279296875e+01
6.917556762695312500e+01,6.825311279296875000e+01,2.959811401367187500e+01
6.917556762695312500e+01,6.850000000000000000e+01,2.953884124755859375e+01
6.917556762695312500e+01,6.873457336425781250e+01,2.944167900085449219e+01
6.917556762695312500e+01,6.895105743408203125e+01,2.930901718139648438e+01
6.917556762695312500e+01,6.914411926269531250e+01,2.914412307739257812e+01
6.917556762695312500e+01,6.930901336669921875e+01,2.895105552673339844e+01
6.917556762695312500e+01,6.944168090820312500e+01,2.873457145690917969e+01
6.917556762695312500e+01,6.953884124755859375e+01,2.850000000000000000e+01
6.917556762695312500e+01,6.959811401367187500e+01,2.825311660766601562e+01
6.917556762695312500e+01,6.961803436279296875e+01,2.000000000000000000e+00
6.917556762695312500e+01,6.961803436279296875e+01,2.800000000000000000e+01
6.926007843017578125e+01,4.058578491210937500e+01,2.864204025268554688e+01
6.926007843017578125e+01,4.073992538452148438e+01,1.092019081115722656e+00
6.926007843017578125e+01,4.109201812744140625e+01,2.926007270812988281e+01
6.926007843017578125e+01,4.135795974731445312e+01,5.857864022254943848e-01
6.926007843017578125e+01,6.864203643798828125e+01,5.857864022254943848e-01
6.926007843017578125e+01,6.926007080078125000e+01,1.092019081115722656e+00
6.930902099609375000e+01,4.082442855834960938e+01,2.895105552673339844e+01
6.930902099609375000e+01,4.104894256591796875e+01,8.244295120239257812e-01
6.930902099609375000e+01,6.895105743408203125e+01,8.244295120239257812e-01
6.934499359130859375e+01,4.058578491210937500e+01,2.843701744079589844e+01
6.934499359130859375e+01,4.065500259399414062e+01,1.381965994834899902e+00
6.934499359130859375e+01,4.138196563720703125e+01,2.934499549865722656e+01
6.934499359130859375e+01,4.156298446655273438e+01,5.857864022254943848e-01
6.934499359130859375e+01,6.843701934814453125e+01,5.857864022254943848e-01
6.934499359130859375e+01,6.934499359130859375e+01,1.381965994834899902e+00
6.939679718017578125e+01,4.058578491210937500e+01,2.822123146057128906e+01
6.939679718017578125e+01,4.060319900512695312e+01,1.687131166458129883e+00
6.939679718017578125e+01,4.168712997436523438e+01,2.939680290222167969e+01
6.939679718017578125e+01,4.177876663208007812e+01,5.857864022254943848e-01
6.939679718017578125e+01,6.822122955322265625e+01,5.857864022254943848e-01
6.939679718017578125e+01,6.939680480957031250e+01,1.687131166458129883e+00
6.941421508789062500e+01,4.058578491210937500e+01,2.000000000000000000e+00
6.941421508789062500e+01,4.058578491210937500e+01,2.800000000000000000e+01
6.941421508789062500e+01,4.200000000000000000e+01,5.857864022254943848e-01
6.941421508789062500e+01,4.200000000000000000e+01,2.941421508789062500e+01
6.941421508789062500e+01,6.800000000000000000e+01,5.857864022254943848e-01
6.941421508789062500e+01,6.800000000000000000e+01,2.941421508789062500e+01
6.941421508789062500e+01,6.822122955322265625e+01,2.939680290222167969e+01
6.941421508789062500e+01,6.843701934814453125e+01,2.934499549865722656e+01
6.941421508789062500e+01,6.864203643798828125e+01,2.926007270812988281e+01
6.941421508789062500e+01,6.883125305175781250e+01,2.914412307739257812e+01
6.941421508789062500e+01,6.900000000000000000e+01,2.900000000000000000e+01
6.941421508789062500e+01,6.914411926269531250e+01,2.883125495910644531e+01
6.941421508789062500e+01,6.926007080078125000e+01,2.864204025268554688e+01
6.941421508789062500e+01,6.934499359130859375e+01,2.843701744079589844e+01
6.941421508789062500e+01,6.939680480957031250e+01,2.822123146057128906e+01
6.941421508789062500e+01,6.941421508789062500e+01,2.000000000000000000e+00
6.941421508789062500e+01,6.941421508789062500e+01,2.800000000000000000e+01
6.944168090820312500e+01,4.082442855834960938e+01,2.873457145690917969e+01
6.944168090820312500e+01,4.095256042480468750e+01,1.092019081115722656e+00
6.944168090820312500e+01,4.109201812744140625e+01,2.904744148254394531e+01
6.944168090820312500e+01,4.126542663574218750e+01,8.244295120239257812e-01
6.944168090820312500e+01,6.873457336425781250e+01,8.244295120239257812e-01
6.944168090820312500e+01,6.904743957519531250e+01,1.092019081115722656e+00
6.953884124755859375e+01,4.082442855834960938e+01,2.850000000000000000e+01
6.953884124755859375e+01,4.088196563720703125e+01,1.381965994834899902e+00
6.953884124755859375e+01,4.138196563720703125e+01,2.911803245544433594e+01
6.953884124755859375e+01,4.150000000000000000e+01,8.244295120239257812e-01
6.953884124755859375e+01,6.850000000000000000e+01,8.244295120239257812e-01
6.953884124755859375e+01,6.911803436279296875e+01,1.381965994834899902e+00
6.958778381347656250e+01,4.109201812744140625e+01,2.880901718139648438e+01
6.958778381347656250e+01,4.119098281860351562e+01,1.092019081115722656e+00
6.958778381347656250e+01,6.880901336669921875e+01,1.092019081115722656e+00
6.959811401367187500e+01,4.082442855834960938e+01,2.825311660766601562e+01
6.959811401367187500e+01,4.083890151977539062e+01,1.687131166458129883e+00
6.959811401367187500e+01,4.168712997436523438e+01,2.916109657287597656e+01
6.959811401367187500e+01,4.174688339233398438e+01,8.244295120239257812e-01
6.959811401367187500e+01,6.825311279296875000e+01,8.244295120239257812e-01
6.959811401367187500e+01,6.916109466552734375e+01,1.687131166458129883e+00
6.961803436279296875e+01,4.082442855834960938e+01,2.000000000000000000e+00
6.961803436279296875e+01,4.082442855834960938e+01,2.800000000000000000e+01
6.961803436279296875e+01,4.200000000000000000e+01,8.244295120239257812e-01
6.961803436279296875e+01,4.200000000000000000e+01,2.917556953430175781e+01
6.961803436279296875e+01,6.800000000000000000e+01,8.244295120239257812e-01
6.961803436279296875e+01,6.800000000000000000e+01,2.917556953430175781e+01
6.961803436279296875e+01,6.818389892578125000e+01,2.916109657287597656e+01
6.961803436279296875e+01,6.836327362060546875e+01,2.911803245544433594e+01
6.961803436279296875e+01,6.853369903564453125e+01,2.904744148254394531e+01
6.961803436279296875e+01,6.869097900390625000e+01,2.895105552673339844e+01
6.961803436279296875e+01,6.883125305175781250e+01,2.883125495910644531e+01
6.961803436279296875e+01,6.895105743408203125e+01,2.869098281860351562e+01
6.961803436279296875e+01,6.904743957519531250e+01,2.853369712829589844e+01
6.961803436279296875e+01,6.911803436279296875e+01,2.836326980590820312e+01
6.961803436279296875e+01,6.916109466552734375e+01,2.818389892578125000e+01
6.961803436279296875e+01,6.917556762695312500e+01,2.000000000000000000e+00
6.961803436279296875e+01,6.917556762695312500e+01,2.800000000000000000e+01
6.969479370117187500e+01,4.109201812744140625e+01,2.855067062377929688e+01
6.969479370117187500e+01,4.113645935058593750e+01,1.381965994834899902e+00
6.969479370117187500e+01,4.138196563720703125e+01,2.886354255676269531e+01
6.969479370117187500e+01,4.144932556152343750e+01,1.092019081115722656e+00
6.969479370117187500e+01,6.855067443847656250e+01,1.092019081115722656e+00
6.969479370117187500e+01,6.886354064941406250e+01,1.381965994834899902e+00
6.976007080078125000e+01,4.109201812744140625e+01,2.827876853942871094e+01
6.976007080078125000e+01,4.110319900512695312e+01,1.687131166458129883e+00
6.976007080078125000e+01,4.168712997436523438e+01,2.889680290222167969e+01
6.976007080078125000e+01,4.172122955322265625e+01,1.092019081115722656e+00
6.976007080078125000e+01,6.827877044677734375e+01,1.092019081115722656e+00
6.976007080078125000e+01,6.889680480957031250e+01,1.687131166458129883e+00
6.978201293945312500e+01,4.109201812744140625e+01,2.000000000000000000e+00
6.978201293945312500e+01,4.109201812744140625e+01,2.800000000000000000e+01
6.978201293945312500e+01,4.200000000000000000e+01,1.092019081115722656e+00
6.978201293945312500e+01,4.200000000000000000e+01,2.890797996520996094e+01
6.978201293945312500e+01,6.800000000000000000e+01,1.092019081115722656e+00
6.978201293945312500e+01,6.800000000000000000e+01,2.890797996520996094e+01
6.978201293945312500e+01,6.814203643798828125e+01,2.889680290222167969e+01
6.978201293945312500e+01,6.828057861328125000e+01,2.886354255676269531e+01
6.978201293945312500e+01,6.841221618652343750e+01,2.880901718139648438e+01
6.978201293945312500e+01,6.853369903564453125e+01,2.873457145690917969e+01
6.978201293945312500e+01,6.864203643798828125e+01,2.864204025268554688e+01
6.978201293945312500e+01,6.873457336425781250e+01,2.853369712829589844e+01
6.978201293945312500e+01,6.880901336669921875e+01,2.841221618652343750e+01
6.978201293945312500e+01,6.886354064941406250e+01,2.828058242797851562e+01
6.978201293945312500e+01,6.889680480957031250e+01,2.814203834533691406e+01
6.978201293945312500e+01,6.890798187255859375e+01,2.000000000000000000e+00
6.978201293945312500e+01,6.890798187255859375e+01,2.800000000000000000e+01
6.980901336669921875e+01,4.138196563720703125e+01,2.858778381347656250e+01
6.980901336669921875e+01,4.141221618652343750e+01,1.381965994834899902e+00
6.980901336669921875e+01,6.858778381347656250e+01,1.381965994834899902e+00
6.987869262695312500e+01,4.138196563720703125e+01,2.829755592346191406e+01
6.987869262695312500e+01,4.138957595825195312e+01,1.687131166458129883e+00
6.987869262695312500e+01,4.168712997436523438e+01,2.861042594909667969e+01
6.987869262695312500e+01,4.170244216918945312e+01,1.381965994834899902e+00
6.987869262695312500e+01,6.829755401611328125e+01,1.381965994834899902e+00
6.987869262695312500e+01,6.861042785644531250e+01,1.687131166458129883e+00
6.990211486816406250e+01,4.138196563720703125e+01,2.000000000000000000e+00
6.990211486816406250e+01,4.138196563720703125e+01,2.800000000000000000e+01
6.990211486816406250e+01,4.200000000000000000e+01,1.381965994834899902e+00
6.990211486816406250e+01,4.200000000000000000e+01,2.861803436279296875e+01
6.990211486816406250e+01,6.800000000000000000e+01,1.381965994834899902e+00
6.990211486816406250e+01,6.800000000000000000e+01,2.861803436279296875e+01
6.990211486816406250e+01,6.809667968750000000e+01,2.861042594909667969e+01
6.990211486816406250e+01,6.819097900390625000e+01,2.858778381347656250e+01
6.990211486816406250e+01,6.828057861328125000e+01,2.855067062377929688e+01
6.990211486816406250e+01,6.836327362060546875e+01,2.850000000000000000e+01
6.990211486816406250e+01,6.843701934814453125e+01,2.843701744079589844e+01
6.990211486816406250e+01,6.850000000000000000e+01,2.836326980590820312e+01
6.990211486816406250e+01,6.855067443847656250e+01,2.828058242797851562e+01
6.990211486816406250e+01,6.858778381347656250e+01,2.819098281860351562e+01
6.990211486816406250e+01,6.861042785644531250e+01,2.809668159484863281e+01
6.990211486816406250e+01,6.861803436279296875e+01,2.000000000000000000e+00
6.990211486816406250e+01,6.861803436279296875e+01,2.800000000000000000e+01
6.995105743408203125e+01,4.168712997436523438e+01,2.830901718139648438e+01
6.995105743408203125e+01,4.169098281860351562e+01,1.687131166458129883e+00
6.995105743408203125e+01,6.830901336669921875e+01,1.687131166458129883e+00
6.997537231445312500e+01,4.168712997436523438e+01,2.000000000000000000e+00
6.997537231445312500e+01,4.168712997436523438e+01,2.800000000000000000e+01
6.997537231445312500e+01,4.200000000000000000e+01,1.687131166458129883e+00
6.997537231445312500e+01,4.200000000000000000e+01,2.831287002563476562e+01
6.997537231445312500e+01,6.800000000000000000e+01,1.687131166458129883e+00
6.997537231445312500e+01,6.800000000000000000e+01,2.831287002563476562e+01
6.997537231445312500e+01,6.804894256591796875e+01,2.830901718139648438e+01
6.997537231445312500e+01,6.809667968750000000e+01,2.829755592346191406e+01
6.997537231445312500e+01,6.814203643798828125e+01,2.827876853942871094e+01
6.997537231445312500e+01,6.818389892578125000e+01,2.825311660766601562e+01
6.997537231445312500e+01,6.822122955322265625e+01,2.822123146057128906e+01
6.997537231445312500e+01,6.825311279296875000e+01,2.818389892578125000e+01
6.997537231445312500e+01,6.827877044677734375e+01,2.814203834533691406e+01
6.997537231445312500e+01,6.829755401611328125e+01,2.809668159484863281e+01
6.997537231445312500e+01,6.830901336669921875e+01,2.804894447326660156e+01
6.997537231445312500e+01,6.831286621093750000e+01,2.000000000000000000e+00
6.997537231445312500e+01,6.831286621093750000e+01,2.800000000000000000e+01
7.000000000000000000e+01,4.200000000000000000e+01,2.000000000000000000e+00
7.000000000000000000e+01,4.200000000000000000e+01,2.800000000000000000e+01
7.000000000000000000e+01,4.512500000000000000e+01,5.125000000000000000e+00
7.000000000000000000e+01,4.512500000000000000e+01,2.487500000000000000e+01
7.000000000000000000e+01,6.487500000000000000e+01,5.125000000000000000e+00
7.000000000000000000e+01,6.487500000000000000e+01,2.487500000000000000e+01
7.000000000000000000e+01,6.800000000000000000e+01,2.000000000000000000e+00
7.000000000000000000e+01,6.800000000000000000e+01,2.800000000000000000e+01
